2022-01-30 22:07:32.934 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.934 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.935 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.936 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.938 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.939 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.940 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.941 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.942 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.943 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.944 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.945 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.946 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.947 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.948 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.949 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.949 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.951 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.952 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.953 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.954 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.955 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.956 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.957 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.958 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.959 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.960 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.960 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.961 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.962 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.963 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.964 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.966 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.967 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.967 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.969 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.970 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.972 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.972 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.973 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.974 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.975 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.976 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.977 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.977 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.978 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.980 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.981 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.983 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.984 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.985 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.986 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.987 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.989 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.990 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.991 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.992 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-01-30 22:07:32.993 DEBUG 9320 --- [http-nio-4100-exec-1] org.hibernate.SQL                        : insert into course (batch_no, cid, cohort_size_female, cohort_size_male, course_id, course_level, course_name, created_date, did, duration, end_date, number_of_applicants_female, number_of_applicants_male, number_of_certified_female, number_of_certified_male, sector, start_date, course_status, trainer_id, training_location, updated_date, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
